providers,urc_code,urc_cat,metric,rank,n_tracts,n_counties,n_missing,pop,mean,pop_weighted_mean,sd,p025,p250,median,p750,p975,min,max
All,2,Large fringe metro (2),road_km,4,16595,368,0,79764236,9.575067188912323,9.582894000012738,9.8212185150525,1.4,3.7,6.19,11.4,37.742999999999995,0.23,146.96
All,3,Medium metro (3),road_km,4,14951,372,0,66861232,11.162264062604509,11.24184498619469,11.794408663564951,1.33,3.84,6.91,14.03,44.93,0.2,168.02
All,4,Small metro (4),road_km,4,6646,357,0,29304468,15.566673186879326,15.111487182432386,16.79551902037883,1.52,4.49,9.415,21.267500000000002,57.153749999999995,0.45,213.29
All,56,Rural (5-6),road_km,4,12151,1968,0,46040306,45.5483120730804,42.07655425052996,38.25142200974955,2.65,21,38.79,60.035,139.53000000000003,0.08,905.38
All,5,Micropolitan (5),road_km,4,6653,641,0,27214881,34.284384488200814,33.223046957287814,29.77618977238132,2.18,12.64,28.67,46.98,113.93,0.35,623.49
All,6,Non-core (6),road_km,4,5498,1327,0,18825425,59.17852491815206,54.87558255497552,42.68201785270195,7.45125,34.1575,50.135000000000005,74.10499999999999,155.37624999999997,0.08,905.38
All,99,All,road_km,5,73013,3133,0,320841859,16.433098763233943,15.11699522333836,24.754697159818868,1.16,3.74,6.95,18.17,83.70699999999997,0.08,905.51
All,1234,Urban (1-4),road_km,5,60862,1165,0,274801553,9.622765929479806,9.788296915847488,11.41533953059932,1.09,3.37,5.76,10.8675,42.46474999999998,0.14,213.47
All,1,Large central metro (1),road_km,5,22670,68,0,98871617,5.025526246140274,5.382977996910883,5.401160732350873,0.83,2.35,3.95,6.2,15.583749999999892,0.14,209.37
All,2,Large fringe metro (2),road_km,5,16595,368,0,79764236,10.567950587526363,10.595426496907711,10.54913959969295,1.63,4.16,6.94,12.645,40.4615,0.38,186.03
All,3,Medium metro (3),road_km,5,14951,372,0,66861232,12.194930105009698,12.294258687007144,12.409162202260232,1.52,4.31,7.79,15.395,47.7225,0.2,168.05
All,4,Small metro (4),road_km,5,6646,357,0,29304468,17.15777309659946,16.737040676186307,17.989720327956135,1.83125,5.1625,10.684999999999999,23.53,64.62375,0.56,213.47
All,56,Rural (5-6),road_km,5,12151,1968,0,46040306,50.54473376676817,46.92248692374025,40.41841794501716,3.46,25.38,42.96,65.69,150.83249999999998,0.08,905.51
All,5,Micropolitan (5),road_km,5,6653,641,0,27214881,39.124782804749735,38.00932116109565,32.53747578129184,2.773,16.58,32.7,52.7,125.44499999999996,0.51,634.34
All,6,Non-core (6),road_km,5,5498,1327,0,18825425,64.36374681702438,59.807760194524164,44.50700616963197,13.827000000000002,38.1,54.595,78.49,168.67824999999993,0.08,905.51
All,99,All,road_km,6,73013,3133,0,320841859,17.88650884089135,16.490186238947082,26.30168582559241,1.29,4.13,7.63,20.36,89.34399999999994,0.08,905.53
All,1234,Urban (1-4),road_km,6,60862,1165,0,274801553,10.497823765239394,10.689568744249419,12.362570204680457,1.21,3.71,6.29,11.97,45.24474999999998,0.14,231.96
All,1,Large central metro (1),road_km,6,22670,68,0,98871617,5.450248345831495,5.852447008022535,5.661289087959401,0.9272500000000004,2.58,4.3,6.73,17.002749999999978,0.14,220.66
All,2,Large fringe metro (2),road_km,6,16595,368,0,79764236,11.45316721904188,11.503188244791813,11.251608475885684,1.8285000000000002,4.58,7.53,13.97,43.11449999999999,0.45,231.96
All,3,Medium metro (3),road_km,6,14951,372,0,66861232,13.219713062671394,13.314175730264736,13.097313203162766,1.71,4.74,8.54,17.04,49.902499999999996,0.21,168.81
All,4,Small metro (4),road_km,6,6646,357,0,29304468,19.206767980740295,18.806824216361818,20.165476811752587,2.07,5.81,12.355,25.79,71.54875,0.65,213.94
All,56,Rural (5-6),road_km,6,12151,1968,0,46040306,54.89499794255617,51.11242997255492,41.81243141425288,4.345,28.98,46.73,70.535,160.7975,0.08,905.53
All,5,Micropolitan (5),road_km,6,6653,641,0,27214881,43.43429580640313,42.22217519598928,34.24711641241525,3.386,20.77,36.53,58.06,137.19899999999993,0.66,634.34
All,6,Non-core (6),road_km,6,5498,1327,0,18825425,68.76332302655511,63.964582091506564,45.755653144168974,17.13425,41.315,58.155,83.9,178.14174999999992,0.08,905.53
All,99,All,road_km,7,73007,3130,0,320818011,19.211648746010656,17.74106658347807,27.708792589169025,1.43,4.5,8.3,22.21,93.73549999999973,0.17,907.11
All,1234,Urban (1-4),road_km,7,60862,1165,0,274801553,11.25040041405146,11.45844839705109,12.994684180810376,1.33,4.04,6.81,12.95,47.34,0.17,232.07
All,1,Large central metro (1),road_km,7,22670,68,0,98871617,5.816386413762682,6.244219001596788,5.815477630306607,1.01,2.8,4.65,7.18,17.87274999999998,0.17,220.91
All,2,Large fringe metro (2),road_km,7,16595,368,0,79764236,12.251185296776137,12.304735485462432,11.810043834522398,2.05,4.99,8.14,15.03,45.084499999999984,0.62,232.07
All,3,Medium metro (3),road_km,7,14951,372,0,66861232,14.090713664637818,14.225646618207692,13.629235267330815,1.8875,5.2,9.23,18.12,51.535,0.44,179.39
All,4,Small metro (4),road_km,7,6646,357,0,29304468,20.897639181462534,20.433788486451967,21.22549441217324,2.32,6.49,13.61,28.7,74.82000000000001,0.65,213.94
All,56,Rural (5-6),road_km,7,12145,1965,0,46016458,59.107696171263896,55.25966991744562,43.12652204961301,5.586,32.84,50.1,75.38,168.16199999999998,1.11,907.11
All,5,Micropolitan (5),road_km,7,6653,641,0,27214881,48.07993085825943,46.86936108594412,35.94021155530163,4.174000000000001,25.19,40.29,63.04,150.58499999999992,1.22,634.54
All,6,Non-core (6),road_km,7,5492,1324,0,18801577,72.466713401311,67.40446268682675,47.145826779590756,20.34675,44.01,61.459999999999994,87.5925,185.93574999999987,1.11,907.11
All,99,All,road_km,8,73007,3130,0,320818011,20.478910515430027,18.935447429726757,29.032557954493353,1.54,4.82,8.94,23.93,98.63849999999991,0.27,907.21
All,1234,Urban (1-4),road_km,8,60862,1165,0,274801553,11.989158916893956,12.20484057661057,13.738280104933638,1.44,4.32,7.31,13.88,50.13474999999998,0.27,232.15
All,1,Large central metro (1),road_km,8,22670,68,0,98871617,6.1619827966475516,6.613102137087532,6.022133528119731,1.08,3.01,4.96,7.61,18.69,0.27,222.39
All,2,Large fringe metro (2),road_km,8,16595,368,0,79764236,12.951660741187105,13.003841467371418,12.226437628265145,2.2485000000000004,5.35,8.76,15.91,46.70299999999999,0.67,232.15
All,3,Medium metro (3),road_km,8,14951,372,0,66861232,14.913673332887432,15.069935749015215,14.19488305436602,2.05,5.54,9.95,19.27,53.275,0.54,179.47
All,4,Small metro (4),road_km,8,6646,357,0,29304468,22.883674390610892,22.35922156443857,22.85180305413313,2.61125,7.24,15.26,30.785,80.7425,0.65,215.93
All,56,Rural (5-6),road_km,8,12145,1965,0,46016458,63.02343598188555,59.12935405045734,44.15757528237426,7.072000000000001,35.57,53.84,79.96,173.17,1.23,907.21
All,5,Micropolitan (5),road_km,8,6653,641,0,27214881,52.4231053660003,51.15653680976963,37.273176725273856,4.986000000000001,28.59,44.65,68.49,155.857,1.23,639.48
All,6,Non-core (6),road_km,8,5492,1324,0,18801577,75.86465950473416,70.66983666210552,48.25253517903888,23.472,46.715,64.39500000000001,91.30749999999999,191.10399999999987,1.64,907.21
All,99,All,road_km,9,72989,3129,0,320746918,21.753283234459985,20.110756131754943,30.524534379223837,1.65,5.15,9.58,25.82,104.90300000000002,0.34,907.43
All,1234,Urban (1-4),road_km,9,60861,1165,0,274801553,12.782056653686269,12.996229057955869,14.52450317765863,1.54,4.62,7.79,14.82,52.89,0.34,233.29
All,1,Large central metro (1),road_km,9,22670,68,0,98871617,6.481353771504191,6.954157137027505,6.1669438086875745,1.15,3.22,5.24,8.05,19.368249999999936,0.34,231.35
All,2,Large fringe metro (2),road_km,9,16595,368,0,79764236,13.596673094305514,13.651212779120707,12.599069802106893,2.4385000000000003,5.71,9.31,16.585,48.561499999999995,0.67,233.29
All,3,Medium metro (3),road_km,9,14950,372,0,66861232,16.03332575250836,16.155281653499895,15.3720587054883,2.24,5.99,10.57,20.85,56.88,0.56,180.89
All,4,Small metro (4),road_km,9,6646,357,0,29304468,24.92648961781523,24.391317214835635,23.79124306972054,2.89125,8.09,17.52,33.4675,86.83874999999999,0.77,220.8
All,56,Rural (5-6),road_km,9,12128,1964,0,45945365,66.77289248021108,62.66310257062926,46.02478141437608,8.60875,38.11,56.79,83.86,183.26249999999987,1.36,907.43
All,5,Micropolitan (5),road_km,9,6636,640,0,27143788,56.25641952983725,54.83560758432095,39.480817343428996,5.8187500000000005,31.655,46.95,72.35,162.46749999999997,1.36,639.86
All,6,Non-core (6),road_km,9,5492,1324,0,18801577,79.47997815003642,73.96363680131725,49.99630576663581,25.655499999999996,48.8125,67.59,95.26500000000001,203.75574999999986,2.16,907.43
All,99,All,road_km,10,72989,3129,0,320746918,22.98495855539876,21.27648531381991,31.941222367830196,1.76,5.47,10.22,27.6,109.41500000000015,0.36,907.48
All,1234,Urban (1-4),road_km,10,60861,1165,0,274801553,13.5707620643762,13.804440284731578,15.45110368404581,1.63,4.91,8.26,15.77,56.205,0.36,244.52
All,1,Large central metro (1),road_km,10,22670,68,0,98871617,6.79473224525805,7.290166593512878,6.337775319465983,1.23,3.41,5.52,8.41,20.14,0.36,232.16
All,2,Large fringe metro (2),road_km,10,16595,368,0,79764236,14.221704127749321,14.29042346409486,12.888451920752123,2.65,6.05,9.93,17.435000000000002,49.99749999999998,0.75,235.66
All,3,Medium metro (3),road_km,10,14950,372,0,66861232,17.15094448160535,17.295726693310108,17.004370430302515,2.41,6.36,11.24,22.147499999999997,61.31649999999998,0.66,183.29
All,4,Small metro (4),road_km,10,6646,357,0,29304468,27.005382184772795,26.4946889484566,24.842428183867558,3.1712499999999997,9.1325,19.585,35.995,91.14125,1.11,244.52
All,56,Rural (5-6),road_km,10,12128,1964,0,45945365,70.22748928100263,65.96716473446233,47.597511447429426,10.97525,40.21,59.54,87.6225,193.02399999999966,1.47,907.48
All,5,Micropolitan (5),road_km,10,6636,640,0,27143788,60.04117540687161,58.51559254183683,41.17517265647351,7.29375,33.94,50.06,76.02250000000001,171.37625000000003,1.47,640.26
All,6,Non-core (6),road_km,10,5492,1324,0,18801577,82.53564275309542,76.72498020192667,51.74871210601682,26.88275,50.557500000000005,70.25999999999999,98.485,212.6994999999999,2.4,907.48
All,99,All,road_km,11,72989,3129,0,320746918,24.301791502829193,22.56576608025272,33.56024962599265,1.86,5.77,10.83,29.74,115.28600000000006,0.37,907.74
All,1234,Urban (1-4),road_km,11,60861,1165,0,274801553,14.457346248007756,14.74825587164713,16.42394724661486,1.74,5.18,8.7,16.85,58.91,0.37,246.92
All,1,Large central metro (1),road_km,11,22670,68,0,98871617,7.090070577856197,7.6103539674080585,6.474482720168564,1.29,3.58,5.8,8.83,20.705499999999958,0.37,232.54
All,2,Large fringe metro (2),road_km,11,16595,368,0,79764236,14.889803555287738,14.975886738512733,13.274351984463264,2.87,6.39,10.49,18.41,51.7815,0.9,235.66
All,3,Medium metro (3),road_km,11,14950,372,0,66861232,18.329289632107024,18.665666443149,17.99623565088656,2.59,6.71,12,23.74,64.90825,0.69,183.6
All,4,Small metro (4),road_km,11,6646,357,0,29304468,29.797995786939513,29.273556382596674,26.53646950973728,3.55,10.27,22.65,40.0475,100.35375,1.11,246.92
All,56,Rural (5-6),road_km,11,12128,1964,0,45945365,73.70340616754618,69.32269022087429,49.9790399207536,13.687000000000001,42.415,62.345,91.5,202.1277499999999,1.62,907.74
All,5,Micropolitan (5),road_km,11,6636,640,0,27143788,63.69161995177818,62.15270194307442,43.43430156578136,8.447499999999998,36.09,52.73,81.66250000000001,177.1225,1.62,640.26
All,6,Non-core (6),road_km,11,5492,1324,0,18801577,85.80067734887109,79.67398372008901,54.49394258227858,28.37275,52.4225,72.815,102.10249999999999,221.3214999999997,2.47,907.74
All,99,All,road_km,12,72989,3129,0,320746918,25.653696721423774,23.839041324973856,35.32052349099847,1.96,6.09,11.44,31.6,122.17300000000003,0.38,908.62
All,1234,Urban (1-4),road_km,12,60861,1165,0,274801553,15.401261563234256,15.68807793575315,18.064249511935554,1.835,5.46,9.15,17.77,63.53,0.38,306.26
All,1,Large central metro (1),road_km,12,22670,68,0,98871617,7.3790771945302165,7.9203981326612665,6.627491345317981,1.35,3.77,6.07,9.19,21.42274999999998,0.38,233.1
All,2,Large fringe metro (2),road_km,12,16595,368,0,79764236,15.525319072009642,15.617319719328847,13.578813402623082,3.06,6.72,11.06,19.38,53.061499999999995,0.92,238.6
All,3,Medium metro (3),road_km,12,14950,372,0,66861232,19.232891638795987,19.546346622808265,19.095941855198184,2.76725,7.08,12.58,24.68,66.88,0.82,217.96
All,4,Small metro (4),road_km,12,6646,357,0,29304468,33.836608486307554,33.285341252057535,31.072266584900795,3.9,11.692499999999999,25.405,45.9075,108.67625,1.11,306.26
All,56,Rural (5-6),road_km,12,12128,1964,0,45945365,77.10269541556728,72.59036581230772,51.9240490204354,17.26,44.4775,65.24,95.88,207.8777499999999,1.64,908.62
All,5,Micropolitan (5),road_km,12,6636,640,0,27143788,67.36913200723328,65.75828987206944,45.128042371561264,12.2875,38.177499999999995,54.905,85.9675,183.24625,1.64,654.37
All,6,Non-core (6),road_km,12,5492,1324,0,18801577,88.86378914785142,82.4538161453159,56.9274322160099,29.94825,54.455,75.36500000000001,105.01,227.31725,2.57,908.62
All,99,All,road_km,13,72988,3129,0,320746918,26.92865758754864,25.043468071702563,37.84702568058081,2.05,6.38,12.02,33.25,128.18325,0.38,1120.03
All,1234,Urban (1-4),road_km,13,60861,1165,0,274801553,16.29940947404742,16.5976224107438,20.624523786882854,1.93,5.74,9.63,18.68,67,0.38,566
All,1,Large central metro (1),road_km,13,22670,68,0,98871617,7.671476841640935,8.23128602306565,6.78721053361549,1.42,3.93,6.33,9.56,21.902749999999976,0.38,233.1
All,2,Large fringe metro (2),road_km,13,16595,368,0,79764236,16.197203977101537,16.32257330089641,14.054556922304705,3.2585,7.01,11.53,20.17,54.92049999999997,0.95,239.58
All,3,Medium metro (3),road_km,13,14950,372,0,66861232,20.23244280936455,20.506686149606097,20.703952503004803,2.94,7.47,13.12,25.48,72.84099999999998,0.92,217.97
All,4,Small metro (4),road_km,13,6646,357,0,29304468,37.137881432440565,36.654887111071254,39.47177848641288,4.331250000000001,13.27,28.145,48.8125,120.22500000000001,1.16,566
All,56,Rural (5-6),road_km,13,12127,1964,0,45945365,80.27298589923312,75.55849834798352,55.442215161677076,18.5645,46.205,67.45,99.285,213.64650000000003,1.64,1120.03
All,5,Micropolitan (5),road_km,13,6635,640,0,27143788,70.30381763376036,68.56105033608426,47.2586753308919,14.168000000000001,39.614999999999995,57.25,89.57,195.95099999999996,1.64,670.81
All,6,Non-core (6),road_km,13,5492,1324,0,18801577,92.31694646758922,85.66069591236948,61.84359947400358,31.30825,56.2675,77.93,108.6725,233.21074999999996,2.59,1120.03
All,99,All,road_km,14,72987,3129,0,320745890,28.12738295860907,26.186499669317666,39.55228402840165,2.14,6.68,12.59,34.8,133.94,0.38,1410.5
All,1234,Urban (1-4),road_km,14,60861,1165,0,274801553,17.122031185816862,17.41996603741901,21.670137065983415,2.02,6,10.09,19.68,69.98,0.38,566.26
All,1,Large central metro (1),road_km,14,22670,68,0,98871617,7.961840317600353,8.5416984031929,6.919952512020912,1.5,4.09,6.58,9.9575,22.78,0.38,233.42
All,2,Large fringe metro (2),road_km,14,16595,368,0,79764236,16.78352997890931,16.90936395278706,14.371057156737209,3.4485000000000006,7.31,12.03,20.97,56.3615,1.15,241.91
All,3,Medium metro (3),road_km,14,14950,372,0,66861232,21.135343143812708,21.391649143856636,22.286468803690884,3.1172500000000003,7.85,13.79,26.4775,74.92299999999996,0.96,230.41
All,4,Small metro (4),road_km,14,6646,357,0,29304468,40.18551910923864,39.70274000640448,40.61574869518707,4.67125,15.4375,31.325,53.665,129.3875,1.2,566.26
All,56,Rural (5-6),road_km,14,12126,1964,0,45944337,83.36379350156687,78.62075411230768,58.313064403473284,21.37,48.052499999999995,69.66,102.98,222.43374999999997,1.68,1410.5
All,5,Micropolitan (5),road_km,14,6635,640,0,27143788,73.44435418236624,71.76954205249466,48.948787416902555,15.6155,41.715,59.49,92.565,205.24599999999998,1.68,672.23
All,6,Non-core (6),road_km,14,5491,1324,0,18800549,95.3498579493717,88.51237204828433,65.97087139945828,33.035,58.31,79.88,111.88499999999999,244.14999999999998,5.25,1410.5
All,99,All,road_km,15,72987,3129,0,320745890,29.358777590529822,27.354742452350678,40.86176943626433,2.24,6.97,13.18,36.69,138.69099999999946,0.4,1410.78
All,1234,Urban (1-4),road_km,15,60861,1165,0,274801553,18.08526757693761,18.372822598786406,23.112017022051457,2.115,6.26,10.55,20.77,75.31,0.4,567.08
All,1,Large central metro (1),road_km,15,22670,68,0,98871617,8.262726510807234,8.86743377535739,7.087550922813761,1.57,4.25,6.85,10.35,23.53274999999998,0.4,234.1
All,2,Large fringe metro (2),road_km,15,16595,368,0,79764236,17.423676408556794,17.542503893348893,14.835972187917289,3.63,7.65,12.58,21.86,57.851499999999994,1.2,241.91
All,3,Medium metro (3),road_km,15,14950,372,0,66861232,22.359981939799333,22.599547058450852,24.51134861494735,3.29,8.19,14.41,27.9275,79.00649999999997,0.99,235.25
All,4,Small metro (4),road_km,15,6646,357,0,29304468,43.62681613000301,43.0598053368517,42.37727274212965,5.0024999999999995,17.68,33.94,57.0025,140.9025,1.2,567.08
All,56,Rural (5-6),road_km,15,12126,1964,0,45944337,85.9410877453406,81.07726161028289,59.41101360699485,23.65375,49.552499999999995,71.55,105.92,229.57875,1.69,1410.78
All,5,Micropolitan (5),road_km,15,6635,640,0,27143788,75.87380406932931,74.1311475668024,50.08477012094922,18.649500000000003,43.269999999999996,61.71,95.07499999999999,208.7475,1.69,690.96
All,6,Non-core (6),road_km,15,5491,1324,0,18800549,98.10579857949372,91.10589678578003,67.03576655698204,34.2375,59.79,82.06,115.11,252.745,9.61,1410.78
All,99,All,road_km,16,72953,3128,0,320588690,30.620642331364028,28.58289102344815,42.4082283423179,2.34,7.28,13.75,38.53,144.65599999999992,0.4,1414.82
All,1234,Urban (1-4),road_km,16,60827,1164,0,274644353,18.980884640044717,19.314385152095223,24.360506077647113,2.2,6.53,11.01,21.72,79.32349999999998,0.4,567.28
All,1,Large central metro (1),road_km,16,22670,68,0,98871617,8.572675782973093,9.206157507265205,7.269389395534383,1.6472500000000003,4.43,7.13,10.74,24.538249999999934,0.4,237.65
All,2,Large fringe metro (2),road_km,16,16595,368,0,79764236,18.06353600482073,18.180685310895473,15.203472911033872,3.79,7.96,13.11,22.76,59.044499999999985,1.3,242.25
All,3,Medium metro (3),road_km,16,14950,372,0,66861232,23.385428762541807,23.75454651433883,25.672826021553362,3.4672500000000004,8.5725,14.985,28.817500000000003,84.52275,1.03,244.21
All,4,Small metro (4),road_km,16,6612,356,0,29147268,47.010158802177855,46.520051733836596,44.777770278766575,5.4455,19.177500000000002,37.175,60.675,151.81899999999976,1.93,567.28
All,56,Rural (5-6),road_km,16,12126,1964,0,45944337,89.00853125515421,83.98782152259591,61.274761707649326,25.32125,51.44,73.73,109.2775,239.86875000000003,2.07,1414.82
All,5,Micropolitan (5),road_km,16,6635,640,0,27143788,78.6135162019593,76.85446479246006,51.35345498738957,21.137,45.05,63.75,98.72999999999999,213.30249999999987,2.07,693.26
All,6,Non-core (6),road_km,16,5491,1324,0,18800549,101.56925332362047,94.2867932606649,69.40571139726737,35.535,61.785,84.68,119.185,259.75,9.92,1414.82
All,99,All,road_km,17,72952,3128,0,320582380,31.89022974010308,29.76944408086308,43.86203223428463,2.46,7.597499999999999,14.44,40.18,149.67,0.46,1415.84
All,1234,Urban (1-4),road_km,17,60827,1164,0,274644353,19.873084814309436,20.214807760274613,25.370813662492377,2.31,6.8,11.53,22.765,84.9035,0.46,568.09
All,1,Large central metro (1),road_km,17,22670,68,0,98871617,8.906674018526687,9.563142166775728,7.4975998707000375,1.7072500000000002,4.6,7.41,11.16,25.502749999999978,0.46,237.71
All,2,Large fringe metro (2),road_km,17,16595,368,0,79764236,18.792985839108166,18.900208647770413,15.855640225061475,4.01,8.33,13.63,23.695,61.0945,1.33,262.63
All,3,Medium metro (3),road_km,17,14950,372,0,66861232,24.503732441471573,24.862423748189382,27.14192294436385,3.61,9.05,15.635000000000002,29.7075,93.46499999999992,1.05,280.7
All,4,Small metro (4),road_km,17,6612,356,0,29147268,49.7134649122807,49.28305745053018,45.58846148721482,5.812749999999999,21.86,39.27,62.9825,153.93175,2.51,568.09
All,56,Rural (5-6),road_km,17,12125,1964,0,45938027,92.17615752577319,86.89263986849065,63.14720604847636,26.793,53.33,76.05,113.05,248.48399999999998,2.28,1415.84
All,5,Micropolitan (5),road_km,17,6634,640,0,27137478,81.6317304793488,79.69640416474957,53.34622250224634,21.70825,47.0025,65.92500000000001,102.12,223.96325000000004,2.28,693.26
All,6,Non-core (6),road_km,17,5491,1324,0,18800549,104.91549990894191,97.279979519747,71.21152185496614,36.605000000000004,63.81,86.98,122.51,269.97499999999997,10.48,1415.84
All,99,All,road_km,18,72952,3128,0,320582380,33.50683490514311,31.3004047840371,45.7089354395971,2.58,7.97,15.23,43.04,154.44449999999983,0.47,1415.91
All,1234,Urban (1-4),road_km,18,60827,1164,0,274644353,21.07570108668848,21.414566747418252,26.496328609816516,2.42,7.12,12.12,24.25,90.03699999999998,0.47,568.17
All,1,Large central metro (1),road_km,18,22670,68,0,98871617,9.297333921482135,9.98040211095162,7.779152844068565,1.7972500000000005,4.81,7.73,11.66,26.432749999999977,0.47,239.41
All,2,Large fringe metro (2),road_km,18,16595,368,0,79764236,19.570756251883097,19.670040046519095,16.409487009508027,4.227000000000001,8.735,14.26,24.7,63.36449999999999,1.34,263.72
All,3,Medium metro (3),road_km,18,14950,372,0,66861232,25.862436120401338,26.15761630207472,28.205068279757153,3.81,9.4725,16.48,31.15,97.48499999999993,1.2,294.58
All,4,Small metro (4),road_km,18,6612,356,0,29147268,54.41333787053841,54.094783962599855,46.177590020079016,6.34375,26.2625,44.94,70.7625,158.3937499999998,2.53,568.17
All,56,Rural (5-6),road_km,18,12125,1964,0,45938027,95.86960412371134,90.40371785035522,66.21606401641111,27.673000000000002,55.59,78.94,116.95,260.9169999999999,2.84,1415.91
All,5,Micropolitan (5),road_km,18,6634,640,0,27137478,85.15088332830871,83.10867263604968,56.23470477561536,22.987250000000003,49.01,69.23,105.58999999999999,237.75575000000006,2.84,693.75
All,6,Non-core (6),road_km,18,5491,1324,0,18800549,108.81952103441996,100.93368317276267,74.53516909481571,37.7775,65.995,89.98,126.91,278.71250000000003,10.73,1415.91
All,99,All,road_km,19,72952,3128,0,320582380,35.305735415067446,32.96368432082886,48.13104259704821,2.72,8.4,16.13,45.2825,161.7502499999992,0.53,1415.99
All,1234,Urban (1-4),road_km,19,60827,1164,0,274644353,22.29769592450721,22.63556749091433,27.867285968578397,2.56,7.52,12.81,25.71,97.13349999999997,0.53,568.25
All,1,Large central metro (1),road_km,19,22670,68,0,98871617,9.778848257609175,10.494061478027612,8.137842394108887,1.91,5.06,8.13,12.27,27.93,0.53,243.34
All,2,Large fringe metro (2),road_km,19,16595,368,0,79764236,20.605828864115697,20.69322602889345,17.38364669429484,4.46,9.195,15.06,25.925,66.07,1.34,264.83
All,3,Medium metro (3),road_km,19,14950,372,0,66861232,27.25063678929766,27.511717824762787,29.516563022437985,4.04725,9.95,17.52,32.5375,100.26849999999996,1.28,302.85
All,4,Small metro (4),road_km,19,6612,356,0,29147268,58.2675,57.951203122364674,47.91035709260616,6.88275,29.305,48.265,75.5025,159.55699999999993,2.66,568.25
All,56,Rural (5-6),road_km,19,12125,1964,0,45938027,100.56264412371134,94.71119830222574,70.25142809879343,28.691,58.11,82.3,122.62,272.71,3.86,1415.99
All,5,Micropolitan (5),road_km,19,6634,640,0,27137478,89.45861320470304,87.24008237722016,59.751774641754864,23.596,50.9925,73.24,112.11500000000001,251.47950000000003,3.86,719.28
All,6,Non-core (6),road_km,19,5491,1324,0,18800549,113.97807685303223,105.49531125819783,79.09701446459012,39.214999999999996,68.93,93.45,133.07,291.3375,14.18,1415.99
All,99,All,road_km,20,72932,3121,0,320511979,37.66577990456864,35.21406446041132,49.49360617911448,2.95,9.02,17.49,48.91,170.94899999999967,0.6,847.84
All,1234,Urban (1-4),road_km,20,60827,1164,0,274644353,24.080056389432325,24.432754440685695,29.81769558535924,2.75,8.09,13.9,27.85,103.58349999999999,0.6,569.8
All,1,Large central metro (1),road_km,20,22670,68,0,98871617,10.520917071018967,11.293178079306623,8.662790748110616,2.08,5.43,8.72,13.21,29.94,0.6,243.4
All,2,Large fringe metro (2),road_km,20,16595,368,0,79764236,22.275163000903888,22.359506021972052,18.90085421856057,4.8,9.95,16.25,27.994999999999997,71.4845,1.44,282.95
All,3,Medium metro (3),road_km,20,14950,372,0,66861232,29.35181806020067,29.537402304821427,31.166086177439436,4.35,10.75,19.15,35.36,105.55124999999995,1.39,479.5
All,4,Small metro (4),road_km,20,6612,356,0,29147268,63.1794298245614,62.96807077219038,50.984719294464945,7.412749999999999,31.74,52.25,82.2825,167.79174999999975,2.69,569.8
All,56,Rural (5-6),road_km,20,12105,1957,0,45867626,105.93333911606774,99.76996527943261,68.58203673599942,30.484,62.08,87.69,129.21,286.494,4.61,847.84
All,5,Micropolitan (5),road_km,20,6628,639,0,27105044,94.95996077248039,92.40760290630777,62.605304991641034,25.774749999999997,54.25,77.705,117.16250000000001,263.54149999999987,4.61,722.15
All,6,Non-core (6),road_km,20,5477,1318,0,18762582,119.21278984845719,110.4058764811794,73.01443086919033,41.496,72.89,99.05,140.86,302.9589999999995,17.84,847.84
Bupe,99,All,driving_time,1,73029,3140,0,320879445,9.514809596187815,8.797973103169634,14.493153223064638,0.86,2.81,4.96,10.14,45.43600000000006,0,1210.14
Bupe,1234,Urban (1-4),driving_time,1,60868,1166,0,274808533,6.784537523822041,6.82819923073495,9.140192900063456,0.81,2.59,4.43,7.69,28.62324999999997,0,1210.14
Bupe,1,Large central metro (1),driving_time,1,22670,68,0,98871617,4.042445963828849,4.275514278278669,3.5982560773697534,0.64,1.97,3.22,5.09,11.94,0,149.43
Bupe,2,Large fringe metro (2),driving_time,1,16595,368,0,79764236,7.349724615848147,7.333606956004694,7.206505149258041,1.0285000000000002,3.18,5.14,8.67,27.802999999999994,0.02,149.36
Bupe,3,Medium metro (3),driving_time,1,14951,372,0,66861232,8.495116045749448,8.4321654560598,13.304203394345127,0.98,3.17,5.44,10.12,34.055,0,1210.14
Bupe,4,Small metro (4),driving_time,1,6652,358,0,29311448,10.874897775105232,10.40466771344766,11.968656556733496,1.09,3.54,6.605,14.15,40.94899999999998,0,279.84
Bupe,56,Rural (5-6),driving_time,1,12161,1974,0,46070912,23.180314118904697,20.547483688623313,24.88438555250387,1.47,6.33,17.58,31.77,79.43,0,935.19
Bupe,5,Micropolitan (5),driving_time,1,6653,641,0,27214881,16.406424169547574,15.443947747557669,16.491964983727772,1.38,4.62,11.69,22.98,57.42399999999999,0.08,236.18
Bupe,6,Non-core (6),driving_time,1,5508,1333,0,18856031,31.362356572258534,27.913409387161064,30.27208788869769,1.7,13.0175,26.3,41.765,97.48949999999991,0,935.19
Bupe,99,All,driving_time,2,73013,3133,0,320841859,12.394502759782505,11.495782653004763,18.03593257160567,1.39,3.87,6.57,13.71,56.92399999999994,0,1210.28
Bupe,1234,Urban (1-4),driving_time,2,60862,1165,0,274801553,8.565870165291972,8.65641272423959,10.253671850897573,1.32,3.58,5.78,9.8,33.44,0,1210.28
