providers,urc_code,urc_cat,metric,rank,n_tracts,n_counties,n_missing,pop,mean,pop_weighted_mean,sd,p025,p250,median,p750,p975,min,max
All,5,Micropolitan (5),road_km,3,6653,641,0,27214881,30.28053209078611,29.36770078619855,28.07870136816533,1.983,10.65,24.01,41.27,98.94899999999981,0.33,623.49
All,6,Non-core (6),road_km,3,5501,1328,0,18839716,54.55040538083985,50.46547297634422,41.43169700690523,6.75,30.57,45.97,68.88,149.905,0.04,905.33
All,99,All,road_km,4,73036,3134,0,320954238,15.620388027821896,14.418218176947706,23.886382972628404,1.04,3.43,6.47,17.32,80.48375,0.04,905.38
All,1234,Urban (1-4),road_km,4,60882,1165,0,274899641,9.253139023028153,9.439414050380663,11.60931526546631,0.98,3.08,5.34,10.35,42.14,0.04,256.28
All,1,Large central metro (1),road_km,4,22671,68,0,98876565,4.723496096334524,5.086180677089662,5.4372188381822,0.73,2.14,3.61,5.7,15.302500000000002,0.04,163.91
All,2,Large fringe metro (2),road_km,4,16595,368,0,79764236,9.98625248568846,10.0210292373389,10.454347266339562,1.46,3.82,6.38,11.83,39.8615,0.22,155.44
All,3,Medium metro (3),road_km,4,14971,372,0,66957575,11.882677175873356,12.029106197767765,13.018958525502859,1.35,4,7.32,14.86,47.78,0.22,211.43
All,4,Small metro (4),road_km,4,6645,357,0,29301265,16.951965387509407,16.62822195253345,18.249419613923042,1.6410000000000002,4.96,10.42,23.2,61.63399999999998,0.32,256.28
All,56,Rural (5-6),road_km,4,12154,1969,0,46054597,47.51530771762383,44.13667314470258,39.15625126957777,3.27,22.79,40.15,62.29,144.38099999999991,0.04,905.38
All,5,Micropolitan (5),road_km,4,6653,641,0,27214881,36.209906808958365,35.280254495693,30.805540767265445,2.56,14.6,29.86,49.03,117.38099999999994,0.39,634.34
All,6,Non-core (6),road_km,4,5501,1328,0,18839716,61.18824577349573,56.930198249803766,43.57180101056127,10.175,35.3,51.74,75.58,163.21,0.04,905.38
All,99,All,road_km,5,73036,3134,0,320954238,17.16033476641656,15.865034343681108,25.695366148756374,1.19,3.86,7.26,19.34,86.83125,0.04,905.51
All,1234,Urban (1-4),road_km,5,60882,1165,0,274899641,10.112378864032062,10.331203823034459,12.280915041337265,1.11,3.46,5.93,11.42,44.91,0.14,265.87
All,1,Large central metro (1),road_km,5,22671,68,0,98876565,5.170673547704116,5.566551599967091,5.641810411610138,0.83,2.39,4,6.29,16.5275,0.14,163.91
All,2,Large fringe metro (2),road_km,5,16595,368,0,79764236,10.96424645977704,11.023413534732533,11.099295542123187,1.71,4.28,7.14,13.17,42.808999999999976,0.32,155.7
All,3,Medium metro (3),road_km,5,14971,372,0,66957575,12.919738160443524,13.085313905708205,13.642417141982488,1.55,4.51,8.17,16.325,49.9875,0.22,213.58
All,4,Small metro (4),road_km,5,6645,357,0,29301265,18.51985553047404,18.23155672630516,19.307419322328304,1.961,5.56,11.77,25.28,68.05699999999999,0.39,265.87
All,56,Rural (5-6),road_km,5,12154,1969,0,46054597,52.465061708079645,48.896438862986905,41.43610225493908,4.21,26.7,44.455,67.65,156.01224999999994,0.04,905.51
All,5,Micropolitan (5),road_km,5,6653,641,0,27214881,40.97864271757102,39.97700746257167,33.43490605956037,3.28,18.32,34.11,54.59,131.73899999999992,0.41,634.34
All,6,Non-core (6),road_km,5,5501,1328,0,18839716,66.3569260134521,61.780988935289685,45.7075480043184,15.274999999999999,39.12,55.94,80.71,171.97,0.04,905.51
All,99,All,road_km,6,73036,3134,0,320954238,18.599368530587657,17.225472051782035,27.229375807729667,1.32,4.23,7.93,21.5,92.57375,0.08,905.53
All,1234,Urban (1-4),road_km,6,60882,1165,0,274899641,10.978900331789363,11.22335250772481,13.167060385488684,1.24,3.7925000000000004,6.48,12.51,47.77899999999994,0.15,276.18
All,1,Large central metro (1),road_km,6,22671,68,0,98876565,5.593586961316219,6.031255109135315,5.891655660214723,0.93,2.62,4.37,6.82,17.76,0.15,165.09
All,2,Large fringe metro (2),road_km,6,16595,368,0,79764236,11.827745103946972,11.917974398200215,11.665891551240104,1.89,4.68,7.75,14.36,44.92049999999997,0.4,158.18
All,3,Medium metro (3),road_km,6,14971,372,0,66957575,13.936541981163582,14.088964480717827,14.297028952395047,1.76,4.95,8.91,17.86,52.4625,0.22,213.72
All,4,Small metro (4),road_km,6,6645,357,0,29301265,20.568818660647104,20.304746874580328,21.384621200882908,2.21,6.26,13.35,27.5,75.009,0.44,276.18
All,56,Rural (5-6),road_km,6,12154,1969,0,46054597,56.77193269705447,53.05209122511701,42.88447198450766,5.07,30.0825,48.2,72.5975,167.34899999999982,0.08,905.53
All,5,Micropolitan (5),road_km,6,6653,641,0,27214881,45.243285735758306,44.17366097430299,35.10181134339315,3.843,22,37.7,59.58,141.90699999999993,0.59,634.54
All,6,Non-core (6),road_km,6,5501,1328,0,18839716,70.71486820578076,65.87741315368024,47.09847549092211,18.655,42.29,59.95,85.69,186.19,0.08,905.53
All,99,All,road_km,7,73030,3131,0,320930390,19.925421744488567,18.46453865422343,28.682957134161683,1.46,4.59,8.6,23.33,97.43274999999994,0.18,907.11
All,1234,Urban (1-4),road_km,7,60882,1165,0,274899641,11.730848690910285,11.985896929927238,13.827442773377385,1.36,4.11,7,13.49,49.93949999999997,0.18,319.85
All,1,Large central metro (1),road_km,7,22671,68,0,98876565,5.9571721582638615,6.421714455493069,6.044599565608998,1.03,2.85,4.7,7.27,18.8525,0.18,165.56
All,2,Large fringe metro (2),road_km,7,16595,368,0,79764236,12.630181982524856,12.710595353411271,12.351398805630549,2.12,5.09,8.36,15.37,46.80449999999999,0.49,230.56
All,3,Medium metro (3),road_km,7,14971,372,0,66957575,14.803788658072273,14.989232708173795,14.804513291834482,1.9425000000000001,5.34,9.63,19.015,54.425,0.22,213.75
All,4,Small metro (4),road_km,7,6645,357,0,29301265,22.25990820165538,21.926292110937872,22.46231457319012,2.45,6.94,14.72,30.41,78.75099999999998,0.45,319.85
All,56,Rural (5-6),road_km,7,12148,1966,0,46030749,60.994074744813965,57.15555113756676,44.323792514683056,6.32,33.47,51.825,76.98,174.61299999999994,1.02,907.11
All,5,Micropolitan (5),road_km,7,6653,641,0,27214881,49.801739065083424,48.677196461744586,36.91969200228312,4.816,26.15,41.66,64.83,155.112,1.02,639.48
All,6,Non-core (6),road_km,7,5495,1325,0,18815868,74.5450500454959,69.4184673941165,48.55844758555077,21.360999999999997,45.275000000000006,63.14,89.66499999999999,196.51949999999982,2.49,907.11
All,99,All,road_km,8,73030,3131,0,320930390,21.183732164863756,19.648422625074552,30.011894115659405,1.57,4.92,9.23,24.99,102.12,0.27,907.21
All,1234,Urban (1-4),road_km,8,60882,1165,0,274899641,12.466062382970335,12.72708486767358,14.551667895909173,1.47,4.41,7.48,14.41,52.85849999999991,0.27,331.91
All,1,Large central metro (1),road_km,8,22671,68,0,98876565,6.301226236160734,6.7887504426352185,6.250081697959674,1.09,3.07,5.01,7.705,19.7,0.27,167.51
All,2,Large fringe metro (2),road_km,8,16595,368,0,79764236,13.333668574871949,13.413800509040167,12.767671967842677,2.32,5.46,8.95,16.325,48.711999999999975,0.56,230.75
All,3,Medium metro (3),road_km,8,14971,372,0,66957575,15.6113900207067,15.814899084681606,15.307510432121338,2.13,5.71,10.35,20.09,56.0275,0.29,215.1
All,4,Small metro (4),road_km,8,6645,357,0,29301265,24.245802859292702,23.84040059874548,24.068869314626088,2.7410000000000005,7.73,16.49,32.62,83.12499999999997,0.65,331.91
All,56,Rural (5-6),road_km,8,12148,1966,0,46030749,64.87398337174844,60.98325436438151,45.43103447806341,8.046750000000001,36.3175,55.29,81.7525,180.29574999999988,1.08,907.21
All,5,Micropolitan (5),road_km,8,6653,641,0,27214881,54.0924034270254,52.926140184482165,38.344343258585496,5.67,29.42,45.72,70.54,158.99099999999999,1.08,639.86
All,6,Non-core (6),road_km,8,5495,1325,0,18815868,77.92764149226569,72.63689710939724,49.71907497701124,24.493499999999997,47.86,66.03,93.67500000000001,200.31299999999985,3.63,907.21
All,99,All,road_km,9,73012,3130,0,320859297,22.45051046403331,20.819054650362833,31.493446178008835,1.69,5.24,9.85,26.91,108.38624999999956,0.29,907.43
All,1234,Urban (1-4),road_km,9,60881,1165,0,274899641,13.259967641793006,13.520364345837761,15.32396928193916,1.58,4.71,7.98,15.38,55.88,0.29,333.16
All,1,Large central metro (1),road_km,9,22671,68,0,98876565,6.617410348021702,7.127556647624237,6.380203505671065,1.18,3.27,5.3,8.17,20.2025,0.29,168.27
All,2,Large fringe metro (2),road_km,9,16595,368,0,79764236,13.984131967460078,14.066735701574325,13.143507662365613,2.52,5.81,9.52,17.11,50.3015,0.65,231.89
All,3,Medium metro (3),road_km,9,14970,372,0,66957575,16.732503006012024,16.909232170669263,16.41869307967425,2.30225,6.13,11,21.697499999999998,60.195499999999996,0.3,216.31
All,4,Small metro (4),road_km,9,6645,357,0,29301265,26.291127163280663,25.861387868066448,25.002805930607156,3.04,8.73,18.78,35.15,89.65699999999998,0.65,333.16
All,56,Rural (5-6),road_km,9,12131,1965,0,45959656,68.57444398648092,64.4748936863235,47.32659784488737,9.4625,38.86,58.32,85.69,189.41749999999996,1.41,907.43
All,5,Micropolitan (5),road_km,9,6636,640,0,27143788,57.93226341169379,56.59315047000809,40.625612141102195,6.44,32.38,48.05,74.35499999999999,166.49874999999997,1.41,640.26
All,6,Non-core (6),road_km,9,5495,1325,0,18815868,81.42640218380346,75.8451034972184,51.47796311448525,26.191499999999998,49.925,68.93,97.42500000000001,208.45499999999998,4.56,907.43
All,99,All,road_km,10,73012,3130,0,320859297,23.674689913986743,21.976872095029243,32.895856118435724,1.79,5.57,10.5,28.6,113.06,0.36,907.48
All,1234,Urban (1-4),road_km,10,60881,1165,0,274899641,14.04479344951627,14.324127046495487,16.22920338748757,1.68,4.99,8.44,16.31,58.74,0.36,333.16
All,1,Large central metro (1),road_km,10,22671,68,0,98876565,6.933631070530634,7.466255712362176,6.5587131569252675,1.25,3.45,5.58,8.52,20.9925,0.36,168.29
All,2,Large fringe metro (2),road_km,10,16595,368,0,79764236,14.605423320277191,14.705390215860653,13.426018044602753,2.74,6.16,10.14,17.98,51.73,0.74,234.26
All,3,Medium metro (3),road_km,10,14970,372,0,66957575,17.850133600534402,18.049090167019937,18.02504925995736,2.48,6.52,11.675,23.06,64.48,0.49,261.75
All,4,Small metro (4),road_km,10,6645,357,0,29301265,28.333366440933034,27.915932649324184,25.96729567438022,3.3710000000000004,9.88,20.92,37.54,95.059,0.66,333.16
All,56,Rural (5-6),road_km,10,12131,1965,0,45959656,72.0035767867447,67.75042763483695,48.889551275463525,12.567499999999999,40.93,61.02,89.62,200.5975,1.51,907.48
All,5,Micropolitan (5),road_km,10,6636,640,0,27143788,61.63080470162749,60.17859955544893,42.419975410247616,8.3225,34.605000000000004,51.16,77.70500000000001,174.825,1.51,640.26
All,6,Non-core (6),road_km,10,5495,1325,0,18815868,84.5301856232939,78.6735535921064,53.076714869188926,27.6545,51.614999999999995,71.53,101.52,215.89799999999985,4.65,907.48
All,99,All,road_km,11,73012,3130,0,320859297,24.989970415822057,23.265689084458725,34.5172605529583,1.89,5.86,11.09,30.67,118.62624999999957,0.39,907.74
All,1234,Urban (1-4),road_km,11,60881,1165,0,274899641,14.927392454131832,15.266215267520119,17.1824135977044,1.77,5.26,8.89,17.5,61.75,0.39,333.34
All,1,Large central metro (1),road_km,11,22671,68,0,98876565,7.233409201182127,7.789867824392969,6.712515381931106,1.32,3.635,5.85,8.93,21.47,0.39,168.98
All,2,Large fringe metro (2),road_km,11,16595,368,0,79764236,15.281482976800241,15.405102418708054,13.858979240209855,2.91,6.48,10.66,18.905,53.34,0.74,234.26
All,3,Medium metro (3),road_km,11,14970,372,0,66957575,19.015354041416167,19.40699406183692,18.954109400922757,2.6722500000000005,6.88,12.38,24.6675,67.16324999999999,0.58,261.98
All,4,Small metro (4),road_km,11,6645,357,0,29301265,31.083506395786305,30.654657361721416,27.593377164102915,3.72,10.87,23.8,41.49,105.29199999999993,1.08,333.34
All,56,Rural (5-6),road_km,11,12131,1965,0,45959656,75.49032561206826,71.11314208683372,51.29191560179555,15.1225,43.16,63.71,93.735,207.03500000000003,1.6,907.74
All,5,Micropolitan (5),road_km,11,6636,640,0,27143788,65.27247588908982,63.811940266406445,44.75233097358309,9.55375,36.7175,53.95,82.725,184.08125,1.6,654.37
All,6,Non-core (6),road_km,11,5495,1325,0,18815868,87.82984349408554,81.64586236096045,55.780584064246675,28.735500000000002,53.765,74.43,104.82,226.2404999999997,4.7,907.74
All,99,All,road_km,12,73012,3130,0,320859297,26.32912480140251,24.534663278153353,36.187935639345405,1.99,6.17,11.71,32.4325,125.78724999999991,0.4,908.62
All,1234,Urban (1-4),road_km,12,60881,1165,0,274899641,15.87219345937156,16.209900091211832,18.84297006399327,1.87,5.54,9.34,18.41,65.72,0.4,414.78
All,1,Large central metro (1),road_km,12,22671,68,0,98876565,7.527852763442283,8.105169145186224,6.88867911313911,1.38,3.81,6.11,9.274999999999999,22.2225,0.4,169.17
All,2,Large fringe metro (2),road_km,12,16595,368,0,79764236,15.924868333835493,16.059216083007424,14.208866731452316,3.11,6.82,11.19,19.94,54.97049999999997,0.77,237.2
All,3,Medium metro (3),road_km,12,14970,372,0,66957575,19.929931195724784,20.308285794251063,20.062733808986465,2.82,7.27,12.95,25.6275,69.89099999999999,0.6,275.89
All,4,Small metro (4),road_km,12,6645,357,0,29301265,35.06799097065463,34.603958603493744,32.20545308407118,4.06,12.3,26.54,47.38,115.619,1.08,414.78
All,56,Rural (5-6),road_km,12,12131,1965,0,45959656,78.80859368559888,74.3277777327141,52.88835424808335,18.2575,45.21,66.3,97.435,213.8,1.71,908.62
All,5,Micropolitan (5),road_km,12,6636,640,0,27143788,68.91772453285111,67.38634220802196,46.278363540351535,13.337499999999999,38.9,56.635,87.4325,193.0825,1.71,670.81
All,6,Non-core (6),road_km,12,5495,1325,0,18815868,90.75323566878981,84.34149882694754,57.69269025436336,30.17,55.56,76.91,107.905,232.71899999999994,4.77,908.62
All,99,All,road_km,13,73012,3130,0,320859297,27.60593217553279,25.739895919331893,38.70413056316833,2.09,6.47,12.32,34.05,131.44449999999983,0.4,1120.03
All,1234,Urban (1-4),road_km,13,60881,1165,0,274899641,16.775357172188368,17.125796547402548,21.36323130124262,1.97,5.81,9.82,19.33,69.19,0.4,579.31
All,1,Large central metro (1),road_km,13,22671,68,0,98876565,7.818786555511446,8.41665570147992,7.049911993363176,1.46,3.98,6.38,9.68,22.902499999999996,0.4,174.23
All,2,Large fringe metro (2),road_km,13,16595,368,0,79764236,16.599824043386562,16.76506771581188,14.68311476886935,3.33,7.11,11.7,20.73,56.75149999999999,0.77,238.19
All,3,Medium metro (3),road_km,13,14970,372,0,66957575,20.950867735470943,21.288336398980995,21.77669859625564,3,7.63,13.575,26.4175,75.33775,0.67,375.99
All,4,Small metro (4),road_km,13,6645,357,0,29301265,38.36452069224981,37.984609854557476,40.32632564772793,4.471,14.14,29.36,49.95,125.23699999999972,1.08,579.31
All,56,Rural (5-6),road_km,13,12131,1965,0,45959656,81.9605803313824,77.26362414048529,56.41437820570125,20.14,47.004999999999995,68.72,101.005,217.7225,1.71,1120.03
All,5,Micropolitan (5),road_km,13,6636,640,0,27143788,71.94587703435805,70.2695275022042,48.52398188053693,15.095,40.6,59.085,91.2125,199.86125,1.71,672.23
All,6,Non-core (6),road_km,13,5495,1325,0,18815868,94.05476979071884,87.35331420426631,62.57547316747932,31.538000000000004,57.35,79.17,110.66499999999999,238.809,5.11,1120.03
All,99,All,road_km,14,73012,3130,0,320859297,28.81325891634252,26.88326313225077,40.457860368680734,2.19,6.76,12.9,35.79,137.80624999999955,0.47,1410.5
All,1234,Urban (1-4),road_km,14,60881,1165,0,274899641,17.604869663770305,17.953919902354475,22.397498621435844,2.05,6.06,10.28,20.32,72.41,0.47,580.38
All,1,Large central metro (1),road_km,14,22671,68,0,98876565,8.11473953508888,8.7310780717352,7.204465632978553,1.53,4.15,6.63,10.05,23.7725,0.47,179.48
All,2,Large fringe metro (2),road_km,14,16595,368,0,79764236,17.197222054835795,17.36122181349546,15.036518745463932,3.5285,7.42,12.24,21.475,58.5115,1.16,240.51
All,3,Medium metro (3),road_km,14,14970,372,0,66957575,21.858054776219106,22.176642244137426,23.281232685306637,3.16,8.02,14.28,27.4275,76.87199999999997,0.68,376.18
All,4,Small metro (4),road_km,14,6645,357,0,29301265,41.41908653122648,41.04015123340238,41.448978204699,4.881,16.24,32.11,55.08,131.29099999999997,1.12,580.38
All,56,Rural (5-6),road_km,14,12131,1965,0,45959656,85.06401698128761,80.29256733296698,59.49377818104131,22.0725,48.785,70.68,104.67,227.3425,1.75,1410.5
All,5,Micropolitan (5),road_km,14,6636,640,0,27143788,75.04972423146474,73.43455797400127,50.256984002766316,17.02,42.56,61.14,94.0425,209.96375,1.75,690.96
All,6,Non-core (6),road_km,14,5495,1325,0,18815868,97.15771064604185,90.18593776593247,67.05981612103555,32.814,59.004999999999995,81.72,113.64500000000001,245.31449999999995,10.07,1410.5
All,99,All,road_km,15,73011,3130,0,320859297,30.05477900590322,28.058303518816224,41.80890858131607,2.28,7.07,13.49,37.67,142.4275,0.47,1410.78
All,1234,Urban (1-4),road_km,15,60881,1165,0,274899641,18.574719206320527,18.910601540436353,23.88772135040235,2.14,6.34,10.73,21.45,77.92,0.47,581.4
All,1,Large central metro (1),road_km,15,22671,68,0,98876565,8.422408363107053,9.063218137078286,7.393587807433368,1.61,4.31,6.91,10.47,24.58,0.47,186.55
All,2,Large fringe metro (2),road_km,15,16595,368,0,79764236,17.831934920156673,17.984535475021662,15.43153177517221,3.72,7.78,12.78,22.34,59.65899999999998,1.18,240.51
All,3,Medium metro (3),road_km,15,14970,372,0,66957575,23.11004943219773,23.414779351253387,25.751798436572248,3.33225,8.39,14.84,28.9975,80.32974999999996,0.69,475.01
All,4,Small metro (4),road_km,15,6645,357,0,29301265,44.84945974416855,44.3686687526972,43.16764076278383,5.182,18.37,34.7,58.3,142.928,1.15,581.4
All,56,Rural (5-6),road_km,15,12130,1965,0,45959656,87.67370074196208,82.77368236829275,60.63011922679325,24.098000000000003,50.545,72.84,107.75,235.97524999999996,1.76,1410.78
All,5,Micropolitan (5),road_km,15,6635,640,0,27143788,77.44600452147702,75.773763155312,51.24659222621049,19.428500000000007,43.995000000000005,63.12,96.765,214.76949999999982,1.76,693.26
All,6,Non-core (6),road_km,15,5495,1325,0,18815868,100.02324840764331,92.8717720835414,68.30403542777121,34.577,60.85,83.66,117.14500000000001,252.66299999999995,10.21,1410.78
All,99,All,road_km,16,72977,3129,0,320704272,31.324735738657385,29.29694146930478,43.333119024129346,2.384000000000001,7.36,14.06,39.45,147.9979999999997,0.47,1414.82
All,1234,Urban (1-4),road_km,16,60848,1164,0,274745644,19.47630571259532,19.8504858116695,25.10297535311097,2.24,6.59,11.2,22.4125,82.05824999999997,0.47,581.47
All,1,Large central metro (1),road_km,16,22671,68,0,98876565,8.746650787349477,9.410814935268029,7.6489969998300475,1.68,4.48,7.19,10.85,25.695,0.47,186.6
All,2,Large fringe metro (2),road_km,16,16595,368,0,79764236,18.487175655317866,18.628865582815838,15.848690882311892,3.88,8.08,13.29,23.32,61.32349999999997,1.18,240.85
All,3,Medium metro (3),road_km,16,14970,372,0,66957575,24.14319505678023,24.57765963119184,26.86738332845845,3.53,8.78,15.35,29.9075,86.81749999999997,0.75,475.9
All,4,Small metro (4),road_km,16,6612,356,0,29147268,48.18218693284936,47.74882279018397,45.42713872571624,5.68275,19.96,37.97,61.927499999999995,154.78874999999994,1.99,581.47
All,56,Rural (5-6),road_km,16,12129,1965,0,45958628,90.76519004039905,85.76887407735497,62.445288802810985,25.9,52.48,74.96,111.44,244.37,2.14,1414.82
All,5,Micropolitan (5),road_km,16,6635,640,0,27143788,80.23781914091937,78.56795039771163,52.48539194866195,21.7185,45.9,65.3,100.28,219.93949999999975,2.14,693.26
All,6,Non-core (6),road_km,16,5494,1325,0,18814840,103.47889697852203,96.15750059580628,70.61914069189628,35.66,63.042500000000004,86.28,121.115,262.62875,10.52,1414.82
All,99,All,road_km,17,72977,3129,0,320704272,32.60615248639982,30.497806020027074,44.81796811668249,2.49,7.7,14.78,41.28,153.30399999999966,0.48,1415.84
All,1234,Urban (1-4),road_km,17,60848,1164,0,274745644,20.377250854588482,20.755871644720237,26.136114892364017,2.34,6.88,11.73,23.46,87.00824999999998,0.48,581.55
All,1,Large central metro (1),road_km,17,22671,68,0,98876565,9.087996559481276,9.77402435814796,7.909139630008777,1.76,4.66,7.46,11.3,26.625,0.48,189.85
All,2,Large fringe metro (2),road_km,17,16595,368,0,79764236,19.26070081349804,19.3846510496258,16.820590727818665,4.0885,8.445,13.84,24.25,63.62149999999999,1.28,291.63
All,3,Medium metro (3),road_km,17,14970,372,0,66957575,25.24975484301937,25.669655918243752,28.216641046482483,3.6822500000000002,9.23,16.03,30.8675,94.68649999999998,0.91,475.9
All,4,Small metro (4),road_km,17,6612,356,0,29147268,50.85614488808228,50.474149912780845,46.22413131844436,6.11275,22.847500000000004,40.165,64.285,157.17974999999996,2.31,581.55
All,56,Rural (5-6),road_km,17,12129,1965,0,45958628,93.95533267375711,88.73614232870486,64.38075793042103,27.31,54.23,77.5,114.86,251.71399999999971,2.44,1415.84
All,5,Micropolitan (5),road_km,17,6635,640,0,27143788,83.22122984174831,81.41928682945799,54.482316281458694,22.595000000000002,47.510000000000005,67.32,103.66999999999999,229.369,2.44,693.75
All,6,Non-core (6),road_km,17,5494,1325,0,18814840,106.91870586093921,99.29202133156593,72.5212673757921,36.492250000000006,64.76,88.77000000000001,125.0375,273.94850000000025,11.09,1415.84
All,99,All,road_km,18,72977,3129,0,320704272,34.26735793469175,32.06137539726942,46.79730657226306,2.61,8.06,15.53,44.01,158.29199999999983,0.52,1415.91
All,1234,Urban (1-4),road_km,18,60848,1164,0,274745644,21.60108466999737,21.973116976842768,27.316229152734206,2.45,7.2075,12.31,24.97,92.66649999999996,0.52,583.11
All,1,Large central metro (1),road_km,18,22671,68,0,98876565,9.487896872656698,10.196930569948501,8.229419031020912,1.86,4.88,7.8,11.78,27.58,0.52,194.11
All,2,Large fringe metro (2),road_km,18,16595,368,0,79764236,20.072385658330823,20.18236860339263,17.50285913428548,4.27,8.85,14.5,25.26,66.01,1.29,295.17
All,3,Medium metro (3),road_km,18,14970,372,0,66957575,26.6333413493654,26.987331961618978,29.279544082080005,3.9,9.66,16.89,32.1875,98.91099999999999,0.93,475.92
All,4,Small metro (4),road_km,18,6612,356,0,29147268,55.57778735632184,55.303405794326935,46.95147009049776,6.562749999999999,27.067500000000003,45.805,72.0125,160.87974999999994,2.31,583.11
All,56,Rural (5-6),road_km,18,12129,1965,0,45958628,97.81071646467144,92.37007426788284,67.75583926368763,28.424,56.34,80.3,118.95,267.7159999999998,2.84,1415.91
All,5,Micropolitan (5),road_km,18,6635,640,0,27143788,86.85090580256217,84.93733600888719,57.81447922239225,23.8525,49.53,70.55,107.41,245.22349999999983,2.84,694.1
All,6,Non-core (6),road_km,18,5494,1325,0,18814840,111.04667273389151,103.09313497749649,76.01986995345572,37.83325,67.14500000000001,91.55,129.16,284.16700000000003,11.34,1415.91
All,99,All,road_km,19,72977,3129,0,320704272,36.09144689422695,33.76460971583192,49.184563593299586,2.77,8.5,16.43,46.3,165.92799999999932,0.55,1415.99
All,1234,Urban (1-4),road_km,19,60848,1164,0,274745644,22.851087792532212,23.229045634805406,28.741504847758947,2.6,7.59,13.03,26.47,99.26649999999994,0.55,592.4
All,1,Large central metro (1),road_km,19,22671,68,0,98876565,9.988710246570509,10.734652232407143,8.66010286928252,1.9474999999999998,5.12,8.2,12.38,28.7625,0.55,214.37
All,2,Large fringe metro (2),road_km,19,16595,368,0,79764236,21.10683940946068,21.213040375639025,18.331138877459757,4.5,9.34,15.28,26.45,68.7045,1.29,295.72
All,3,Medium metro (3),road_km,19,14970,372,0,66957575,28.049402805611223,28.365899186014428,30.596060986392192,4.1,10.15,17.975,33.5675,101.82974999999996,1.03,476.04
All,4,Small metro (4),road_km,19,6612,356,0,29147268,59.56161222020569,59.330424458306005,48.977775188479214,6.93825,29.924999999999997,49.305,77.425,163.7104999999999,2.33,592.4
All,56,Rural (5-6),road_km,19,12129,1965,0,45958628,102.51484293841207,96.74735015675402,71.55259120090021,29.493999999999996,58.9,83.68,124.5,277.11999999999966,3.39,1415.99
All,5,Micropolitan (5),road_km,19,6635,640,0,27143788,91.22101130369253,89.18253551199264,61.27892080617488,25.037,51.515,74.14,113.60499999999999,256.17849999999976,3.39,729.49
All,6,Non-core (6),road_km,19,5494,1325,0,18814840,116.15419002548235,107.66095478887941,80.17920883717458,39.362750000000005,69.9675,94.88,135.7525,295.61975000000007,14.92,1415.99
All,99,All,road_km,20,72956,3122,0,320627561,38.478571878940734,36.04356755684518,50.588380307006005,2.9987500000000002,9.14,17.85,50.05,175.895,0.56,874.67
All,1234,Urban (1-4),road_km,20,60848,1164,0,274745644,24.67112263344728,25.06503547750515,30.799808222031626,2.8,8.19,14.12,28.66,105.44124999999985,0.56,594.53
All,1,Large central metro (1),road_km,20,22671,68,0,98876565,10.752197962154295,11.562420559715035,9.222496469403879,2.1075,5.5,8.8,13.38,31.305,0.56,214.38
All,2,Large fringe metro (2),road_km,20,16595,368,0,79764236,22.793130460982223,22.8918783112271,19.753726704344384,4.94,10.07,16.46,28.595,73.97,1.38,298.17
All,3,Medium metro (3),road_km,20,14970,372,0,66957575,30.179808951235806,30.417240037740314,32.33661080137632,4.43225,11.05,19.72,36.37,107.65424999999998,1.17,479.5
All,4,Small metro (4),road_km,20,6612,356,0,29147268,64.63727313974591,64.52196723548842,52.46765079804339,7.67,32.6575,53.16,83.9875,175.99149999999992,2.7,594.53
All,56,Rural (5-6),road_km,20,12108,1958,0,45881917,107.86704823257351,101.78414823731102,69.85960794569523,31.79025,63.0075,89.11500000000001,131.33,290.9359999999999,4.68,874.67
All,5,Micropolitan (5),road_km,20,6628,639,0,27105044,96.71922902836451,94.32648325197331,63.742884862540656,26.59675,54.927499999999995,78.82,119.53999999999999,267.2415,4.68,732.36
All,6,Non-core (6),road_km,20,5480,1319,0,18776873,121.35021350364964,112.5495369985194,74.41457145109963,41.78825,74.22,100.57,143.055,313.7634999999998,19.19,874.67
Bupe,99,All,driving_time,1,73054,3142,0,321003156,10.782888685082268,10.062687280339388,15.924467833728471,0.87,2.98,5.39,11.72,51.83,0,957.47
Bupe,1234,Urban (1-4),driving_time,1,60889,1166,0,274909824,7.524518878615185,7.628346033170499,9.501195505213564,0.82,2.71,4.68,8.42,32.61,0,311.23
Bupe,1,Large central metro (1),driving_time,1,22671,68,0,98876565,4.27371046711658,4.53661211663249,4.44831336164236,0.65,2,3.31,5.25,13.3725,0,153.16
Bupe,2,Large fringe metro (2),driving_time,1,16595,368,0,79764236,7.982785176257909,8.004159974778672,8.231439163329792,1.1085000000000003,3.325,5.47,9.41,30.281499999999998,0,161.75
Bupe,3,Medium metro (3),driving_time,1,14971,372,0,66957575,9.532202257698216,9.570936653843871,11.304702195232005,1,3.39,5.96,11.375,38.3,0,311.23
Bupe,4,Small metro (4),driving_time,1,6652,358,0,29311448,12.942005411906194,12.597474834064833,15.07679469090919,1.17,3.94,7.865,16.72,48.91124999999986,0,264.31
Bupe,56,Rural (5-6),driving_time,1,12165,1976,0,46093332,27.09187998355939,24.58158393582829,27.421745835467455,1.91,9.07,20.97,36.25,92.53699999999999,0,957.47
Bupe,5,Micropolitan (5),driving_time,1,6653,641,0,27214881,20.002096798436796,19.282541246459978,19.935084462349174,1.65,6.34,15,26.72,69.59399999999991,0.06,323.02
